7.9_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:04:04.920442
7.9_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:04:05.015541
7.9_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:04:05.088442
7.6_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:04:05.182720
7.6_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:04:05.604583
7.6_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:04:05.688167
7.6_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:04:05.766833
7.6_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:04:05.856474
7.6_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:04:05.935190
7.6_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:04:06.029737
7.6_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:04:06.106891
7.6_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:04:06.182973
7.6_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:04:06.256376
7.2_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:04:06.366151
7.2_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:04:06.455210
7.2_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:04:06.534853
7.2_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:04:06.623355
7.2_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:04:06.707664
7.2_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:04:06.780871
7.2_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:04:06.871014
7.2_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:04:06.965185
7.2_raw.csv_filtered_by_correlation20_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:04:07.050965
7.2_raw.csv_filtered_by_correlation20_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:04:07.119005
Complete Duration,0:00:02.900546
7.9_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:05:30.946336
7.9_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:05:31.008835
7.9_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:05:31.087810
7.9_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:05:31.147262
7.9_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:05:31.234990
7.9_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:05:31.304172
7.9_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:05:31.393206
7.9_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:05:31.471877
7.9_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:05:31.547380
7.9_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:05:31.617115
7.6_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:05:31.709007
7.6_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:05:31.763299
7.6_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:05:31.843531
7.6_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:05:31.925151
7.6_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:05:31.993365
7.6_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:05:32.056425
7.6_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:05:32.170010
7.6_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:05:32.241521
7.6_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:05:32.323390
7.6_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:05:32.376745
7.2_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:05:32.487993
7.2_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:05:32.547562
7.2_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:05:32.625766
7.2_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:05:32.840491
7.2_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:05:32.937818
7.2_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:05:32.992284
7.2_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:05:33.107088
7.2_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:05:33.177700
7.2_raw.csv_filtered_by_SNR18_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:05:33.256279
7.2_raw.csv_filtered_by_SNR18_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:05:33.328023
Complete Duration,0:00:02.495118
7.9_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:05:57.281232
7.9_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:05:57.349476
7.9_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:05:57.443810
7.9_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:05:57.517832
7.9_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:05:57.612265
7.9_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:05:57.705023
7.9_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:05:57.781034
7.9_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:05:57.875303
7.9_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:05:57.949030
7.9_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:05:58.027092
7.6_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:05:58.134584
7.6_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:05:58.213442
7.6_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:05:58.317143
7.6_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:05:58.381270
7.6_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:05:58.479473
7.6_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:05:58.549637
7.6_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:05:58.643268
7.6_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:05:58.733555
7.6_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:05:58.835693
7.6_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:05:58.916917
7.2_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 15:05:58.996888
7.2_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 15:05:59.091817
7.2_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 15:05:59.165439
7.2_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 15:05:59.259090
7.2_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_3,2022-11-29 15:05:59.351751
7.2_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 15:05:59.426968
7.2_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_4,2022-11-29 15:05:59.523837
7.2_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 15:05:59.597411
7.2_raw.csv_filtered_by_correlation29_Acceleration_1.5_all_replacement_strategy_5,2022-11-29 15:05:59.684653
7.2_raw.csv_filtered_by_correlation29_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 15:05:59.764851
Complete Duration,0:00:02.617085
7.9_raw.csv_filtered_by_correlation23_all_replacement_strategy_1,2022-11-29 15:09:26.663714
7.9_raw.csv_filtered_by_correlation23_individual_replacement_strategy_1,2022-11-29 15:09:26.715535
7.9_raw.csv_filtered_by_correlation23_all_replacement_strategy_2,2022-11-29 15:09:26.778604
7.9_raw.csv_filtered_by_correlation23_individual_replacement_strategy_2,2022-11-29 15:09:26.831207
7.9_raw.csv_filtered_by_correlation23_all_replacement_strategy_3,2022-11-29 15:09:26.893715
7.9_raw.csv_filtered_by_correlation23_individual_replacement_strategy_3,2022-11-29 15:09:26.945718
7.9_raw.csv_filtered_by_correlation23_all_replacement_strategy_4,2022-11-29 15:09:27.010462
7.9_raw.csv_filtered_by_correlation23_individual_replacement_strategy_4,2022-11-29 15:09:27.067478
7.9_raw.csv_filtered_by_correlation23_all_replacement_strategy_5,2022-11-29 15:09:27.127107
7.9_raw.csv_filtered_by_correlation23_individual_replacement_strategy_5,2022-11-29 15:09:27.177084
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-29 19:42:07.221638
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 19:42:07.316377
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-29 19:42:07.410225
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 19:42:07.592649
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-29 19:42:07.712334
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 19:42:07.791045
Complete Duration,0:00:00.995858
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-29 19:42:37.881644
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 19:42:37.984438
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_2,2022-11-29 19:42:38.081104
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 19:42:38.215091
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-29 19:42:38.329018
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 19:42:38.422733
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-29 19:42:38.516522
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 19:42:38.607318
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_5,2022-11-29 19:42:38.701056
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 19:42:38.795805
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-29 19:42:38.889816
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 19:42:38.967869
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_2,2022-11-29 19:42:39.070467
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 19:42:39.148547
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-29 19:42:39.242243
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 19:42:39.335989
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-29 19:42:39.414103
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 19:42:39.492560
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_5,2022-11-29 19:42:39.586733
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 19:42:39.665289
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-29 19:42:39.775090
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 19:42:39.837620
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_2,2022-11-29 19:42:39.931304
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 19:42:40.025045
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-29 19:42:40.118784
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 19:42:40.212900
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-29 19:42:40.306619
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-29 19:42:40.384984
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_5,2022-11-29 19:42:40.478772
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_5,2022-11-29 19:42:40.572616
Complete Duration,0:00:02.840611
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-29 19:51:28.766855
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 19:51:28.861540
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-29 19:51:28.964770
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 19:51:29.043394
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-29 19:51:29.149922
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-29 19:51:29.241587
Complete Duration,0:00:00.631831
